phrase_id,category,subcategory,canonical_text,tts_text,key_terms,difficulty
CLIN3_01930,Transfusión y hemostasia,Parámetros,"Hemoglobina 5.8 g/dL, plaquetas 10 mil y fibrinógeno 350 mg/dL.","Hemogramoslobina cinco punto ocho gramos por decilitro, plaquetas diez mil y fibrinógramoseno trescientos cincuenta miligramos por decilitro.",hemoglobina|plaquetas|fibrinógeno,standard
CLIN3_01931,Transfusión y hemostasia,Parámetros,"Hemoglobina 5.8 g/dL, plaquetas 20 mil y fibrinógeno 80 mg/dL.","Hemogramoslobina cinco punto ocho gramos por decilitro, plaquetas veinte mil y fibrinógramoseno ochenta miligramos por decilitro.",hemoglobina|plaquetas|fibrinógeno,standard
CLIN3_01932,Transfusión y hemostasia,Parámetros,"Hemoglobina 5.8 g/dL, plaquetas 20 mil y fibrinógeno 120 mg/dL.","Hemogramoslobina cinco punto ocho gramos por decilitro, plaquetas veinte mil y fibrinógramoseno ciento veinte miligramos por decilitro.",hemoglobina|plaquetas|fibrinógeno,standard
CLIN3_01933,Transfusión y hemostasia,Parámetros,"Hemoglobina 5.8 g/dL, plaquetas 20 mil y fibrinógeno 180 mg/dL.","Hemogramoslobina cinco punto ocho gramos por decilitro, plaquetas veinte mil y fibrinógramoseno ciento ochenta miligramos por decilitro.",hemoglobina|plaquetas|fibrinógeno,standard
CLIN3_01934,Transfusión y hemostasia,Parámetros,"Hemoglobina 5.8 g/dL, plaquetas 20 mil y fibrinógeno 250 mg/dL.","Hemogramoslobina cinco punto ocho gramos por decilitro, plaquetas veinte mil y fibrinógramoseno doscientos cincuenta miligramos por decilitro.",hemoglobina|plaquetas|fibrinógeno,standard
CLIN3_01935,Transfusión y hemostasia,Parámetros,"Hemoglobina 5.8 g/dL, plaquetas 20 mil y fibrinógeno 350 mg/dL.","Hemogramoslobina cinco punto ocho gramos por decilitro, plaquetas veinte mil y fibrinógramoseno trescientos cincuenta miligramos por decilitro.",hemoglobina|plaquetas|fibrinógeno,standard
CLIN3_01936,Transfusión y hemostasia,Parámetros,"Hemoglobina 5.8 g/dL, plaquetas 50 mil y fibrinógeno 80 mg/dL.","Hemogramoslobina cinco punto ocho gramos por decilitro, plaquetas cincuenta mil y fibrinógramoseno ochenta miligramos por decilitro.",hemoglobina|plaquetas|fibrinógeno,standard
CLIN3_01937,Transfusión y hemostasia,Parámetros,"Hemoglobina 5.8 g/dL, plaquetas 50 mil y fibrinógeno 120 mg/dL.","Hemogramoslobina cinco punto ocho gramos por decilitro, plaquetas cincuenta mil y fibrinógramoseno ciento veinte miligramos por decilitro.",hemoglobina|plaquetas|fibrinógeno,standard
CLIN3_01938,Transfusión y hemostasia,Parámetros,"Hemoglobina 5.8 g/dL, plaquetas 50 mil y fibrinógeno 180 mg/dL.","Hemogramoslobina cinco punto ocho gramos por decilitro, plaquetas cincuenta mil y fibrinógramoseno ciento ochenta miligramos por decilitro.",hemoglobina|plaquetas|fibrinógeno,standard
CLIN3_01939,Transfusión y hemostasia,Parámetros,"Hemoglobina 5.8 g/dL, plaquetas 50 mil y fibrinógeno 250 mg/dL.","Hemogramoslobina cinco punto ocho gramos por decilitro, plaquetas cincuenta mil y fibrinógramoseno doscientos cincuenta miligramos por decilitro.",hemoglobina|plaquetas|fibrinógeno,standard
CLIN3_01940,Transfusión y hemostasia,Parámetros,"Hemoglobina 5.8 g/dL, plaquetas 50 mil y fibrinógeno 350 mg/dL.","Hemogramoslobina cinco punto ocho gramos por decilitro, plaquetas cincuenta mil y fibrinógramoseno trescientos cincuenta miligramos por decilitro.",hemoglobina|plaquetas|fibrinógeno,standard
CLIN3_01941,Transfusión y hemostasia,Parámetros,"Hemoglobina 5.8 g/dL, plaquetas 80 mil y fibrinógeno 80 mg/dL.","Hemogramoslobina cinco punto ocho gramos por decilitro, plaquetas ochenta mil y fibrinógramoseno ochenta miligramos por decilitro.",hemoglobina|plaquetas|fibrinógeno,standard
CLIN3_01942,Transfusión y hemostasia,Parámetros,"Hemoglobina 5.8 g/dL, plaquetas 80 mil y fibrinógeno 120 mg/dL.","Hemogramoslobina cinco punto ocho gramos por decilitro, plaquetas ochenta mil y fibrinógramoseno ciento veinte miligramos por decilitro.",hemoglobina|plaquetas|fibrinógeno,standard
CLIN3_01943,Transfusión y hemostasia,Parámetros,"Hemoglobina 5.8 g/dL, plaquetas 80 mil y fibrinógeno 180 mg/dL.","Hemogramoslobina cinco punto ocho gramos por decilitro, plaquetas ochenta mil y fibrinógramoseno ciento ochenta miligramos por decilitro.",hemoglobina|plaquetas|fibrinógeno,standard
CLIN3_01944,Transfusión y hemostasia,Parámetros,"Hemoglobina 5.8 g/dL, plaquetas 80 mil y fibrinógeno 250 mg/dL.","Hemogramoslobina cinco punto ocho gramos por decilitro, plaquetas ochenta mil y fibrinógramoseno doscientos cincuenta miligramos por decilitro.",hemoglobina|plaquetas|fibrinógeno,standard
CLIN3_01945,Transfusión y hemostasia,Parámetros,"Hemoglobina 5.8 g/dL, plaquetas 80 mil y fibrinógeno 350 mg/dL.","Hemogramoslobina cinco punto ocho gramos por decilitro, plaquetas ochenta mil y fibrinógramoseno trescientos cincuenta miligramos por decilitro.",hemoglobina|plaquetas|fibrinógeno,standard
CLIN3_01946,Transfusión y hemostasia,Parámetros,"Hemoglobina 5.8 g/dL, plaquetas 120 mil y fibrinógeno 80 mg/dL.","Hemogramoslobina cinco punto ocho gramos por decilitro, plaquetas ciento veinte mil y fibrinógramoseno ochenta miligramos por decilitro.",hemoglobina|plaquetas|fibrinógeno,standard
CLIN3_01947,Transfusión y hemostasia,Parámetros,"Hemoglobina 5.8 g/dL, plaquetas 120 mil y fibrinógeno 120 mg/dL.","Hemogramoslobina cinco punto ocho gramos por decilitro, plaquetas ciento veinte mil y fibrinógramoseno ciento veinte miligramos por decilitro.",hemoglobina|plaquetas|fibrinógeno,standard
CLIN3_01948,Transfusión y hemostasia,Parámetros,"Hemoglobina 5.8 g/dL, plaquetas 120 mil y fibrinógeno 180 mg/dL.","Hemogramoslobina cinco punto ocho gramos por decilitro, plaquetas ciento veinte mil y fibrinógramoseno ciento ochenta miligramos por decilitro.",hemoglobina|plaquetas|fibrinógeno,standard
CLIN3_01949,Transfusión y hemostasia,Parámetros,"Hemoglobina 5.8 g/dL, plaquetas 120 mil y fibrinógeno 250 mg/dL.","Hemogramoslobina cinco punto ocho gramos por decilitro, plaquetas ciento veinte mil y fibrinógramoseno doscientos cincuenta miligramos por decilitro.",hemoglobina|plaquetas|fibrinógeno,standard
CLIN3_01950,Transfusión y hemostasia,Parámetros,"Hemoglobina 5.8 g/dL, plaquetas 120 mil y fibrinógeno 350 mg/dL.","Hemogramoslobina cinco punto ocho gramos por decilitro, plaquetas ciento veinte mil y fibrinógramoseno trescientos cincuenta miligramos por decilitro.",hemoglobina|plaquetas|fibrinógeno,standard
CLIN3_01951,Transfusión y hemostasia,Parámetros,"Hemoglobina 6.5 g/dL, plaquetas 10 mil y fibrinógeno 80 mg/dL.","Hemogramoslobina seis punto cinco gramos por decilitro, plaquetas diez mil y fibrinógramoseno ochenta miligramos por decilitro.",hemoglobina|plaquetas|fibrinógeno,standard
CLIN3_01952,Transfusión y hemostasia,Parámetros,"Hemoglobina 6.5 g/dL, plaquetas 10 mil y fibrinógeno 120 mg/dL.","Hemogramoslobina seis punto cinco gramos por decilitro, plaquetas diez mil y fibrinógramoseno ciento veinte miligramos por decilitro.",hemoglobina|plaquetas|fibrinógeno,standard
CLIN3_01953,Transfusión y hemostasia,Parámetros,"Hemoglobina 6.5 g/dL, plaquetas 10 mil y fibrinógeno 180 mg/dL.","Hemogramoslobina seis punto cinco gramos por decilitro, plaquetas diez mil y fibrinógramoseno ciento ochenta miligramos por decilitro.",hemoglobina|plaquetas|fibrinógeno,standard
CLIN3_01954,Transfusión y hemostasia,Parámetros,"Hemoglobina 6.5 g/dL, plaquetas 10 mil y fibrinógeno 250 mg/dL.","Hemogramoslobina seis punto cinco gramos por decilitro, plaquetas diez mil y fibrinógramoseno doscientos cincuenta miligramos por decilitro.",hemoglobina|plaquetas|fibrinógeno,standard
CLIN3_01955,Transfusión y hemostasia,Parámetros,"Hemoglobina 6.5 g/dL, plaquetas 10 mil y fibrinógeno 350 mg/dL.","Hemogramoslobina seis punto cinco gramos por decilitro, plaquetas diez mil y fibrinógramoseno trescientos cincuenta miligramos por decilitro.",hemoglobina|plaquetas|fibrinógeno,standard
CLIN3_01956,Transfusión y hemostasia,Parámetros,"Hemoglobina 6.5 g/dL, plaquetas 20 mil y fibrinógeno 80 mg/dL.","Hemogramoslobina seis punto cinco gramos por decilitro, plaquetas veinte mil y fibrinógramoseno ochenta miligramos por decilitro.",hemoglobina|plaquetas|fibrinógeno,standard
CLIN3_01957,Transfusión y hemostasia,Parámetros,"Hemoglobina 6.5 g/dL, plaquetas 20 mil y fibrinógeno 120 mg/dL.","Hemogramoslobina seis punto cinco gramos por decilitro, plaquetas veinte mil y fibrinógramoseno ciento veinte miligramos por decilitro.",hemoglobina|plaquetas|fibrinógeno,standard
CLIN3_01958,Transfusión y hemostasia,Parámetros,"Hemoglobina 6.5 g/dL, plaquetas 20 mil y fibrinógeno 180 mg/dL.","Hemogramoslobina seis punto cinco gramos por decilitro, plaquetas veinte mil y fibrinógramoseno ciento ochenta miligramos por decilitro.",hemoglobina|plaquetas|fibrinógeno,standard
CLIN3_01959,Transfusión y hemostasia,Parámetros,"Hemoglobina 6.5 g/dL, plaquetas 20 mil y fibrinógeno 250 mg/dL.","Hemogramoslobina seis punto cinco gramos por decilitro, plaquetas veinte mil y fibrinógramoseno doscientos cincuenta miligramos por decilitro.",hemoglobina|plaquetas|fibrinógeno,standard
CLIN3_01960,Transfusión y hemostasia,Parámetros,"Hemoglobina 6.5 g/dL, plaquetas 20 mil y fibrinógeno 350 mg/dL.","Hemogramoslobina seis punto cinco gramos por decilitro, plaquetas veinte mil y fibrinógramoseno trescientos cincuenta miligramos por decilitro.",hemoglobina|plaquetas|fibrinógeno,standard
CLIN3_01961,Transfusión y hemostasia,Hemocomponentes,Se administran 1 unidades de concentrado eritrocitario.,Se administran uno unidades de concentrado eritrocitario.,concentrado eritrocitario|1,standard
CLIN3_01962,Transfusión y hemostasia,Hemocomponentes,Se administran 2 unidades de concentrado eritrocitario.,Se administran dos unidades de concentrado eritrocitario.,concentrado eritrocitario|2,standard
CLIN3_01963,Transfusión y hemostasia,Hemocomponentes,Se administran 4 unidades de concentrado eritrocitario.,Se administran cuatro unidades de concentrado eritrocitario.,concentrado eritrocitario|4,standard
CLIN3_01964,Transfusión y hemostasia,Hemocomponentes,Se administran 6 unidades de concentrado eritrocitario.,Se administran seis unidades de concentrado eritrocitario.,concentrado eritrocitario|6,standard
CLIN3_01965,Transfusión y hemostasia,Hemocomponentes,Se administran 1 unidades de plasma fresco congelado.,Se administran uno unidades de plasma fresco congramoselado.,plasma fresco congelado|1,standard
CLIN3_01966,Transfusión y hemostasia,Hemocomponentes,Se administran 2 unidades de plasma fresco congelado.,Se administran dos unidades de plasma fresco congramoselado.,plasma fresco congelado|2,standard
CLIN3_01967,Transfusión y hemostasia,Hemocomponentes,Se administran 4 unidades de plasma fresco congelado.,Se administran cuatro unidades de plasma fresco congramoselado.,plasma fresco congelado|4,standard
CLIN3_01968,Transfusión y hemostasia,Hemocomponentes,Se administran 6 unidades de plasma fresco congelado.,Se administran seis unidades de plasma fresco congramoselado.,plasma fresco congelado|6,standard
CLIN3_01969,Transfusión y hemostasia,Hemocomponentes,Se administran 1 unidades de plaquetas por aféresis.,Se administran uno unidades de plaquetas por aféresis.,plaquetas por aféresis|1,standard
CLIN3_01970,Transfusión y hemostasia,Hemocomponentes,Se administran 2 unidades de plaquetas por aféresis.,Se administran dos unidades de plaquetas por aféresis.,plaquetas por aféresis|2,standard
CLIN3_01971,Transfusión y hemostasia,Hemocomponentes,Se administran 4 unidades de plaquetas por aféresis.,Se administran cuatro unidades de plaquetas por aféresis.,plaquetas por aféresis|4,standard
CLIN3_01972,Transfusión y hemostasia,Hemocomponentes,Se administran 6 unidades de plaquetas por aféresis.,Se administran seis unidades de plaquetas por aféresis.,plaquetas por aféresis|6,standard
CLIN3_01973,Transfusión y hemostasia,Hemocomponentes,Se administran 1 unidades de crioprecipitado.,Se administran uno unidades de crioprecipitado.,crioprecipitado|1,standard
CLIN3_01974,Transfusión y hemostasia,Hemocomponentes,Se administran 2 unidades de crioprecipitado.,Se administran dos unidades de crioprecipitado.,crioprecipitado|2,standard
CLIN3_01975,Transfusión y hemostasia,Hemocomponentes,Se administran 4 unidades de crioprecipitado.,Se administran cuatro unidades de crioprecipitado.,crioprecipitado|4,standard
CLIN3_01976,Transfusión y hemostasia,Hemocomponentes,Se administran 6 unidades de crioprecipitado.,Se administran seis unidades de crioprecipitado.,crioprecipitado|6,standard
CLIN3_01977,Transfusión y hemostasia,Situaciones,Sangrado activo.,Sangramosrado activo.,sangrado activo,challenge
CLIN3_01978,Transfusión y hemostasia,Situaciones,Coagulopatía de consumo.,Coagramosulopatía de consumo.,coagulopatía de consumo,challenge
CLIN3_01979,Transfusión y hemostasia,Situaciones,Hipofibrinogenemia.,Hipofibrinogramosenemia.,hipofibrinogenemia,challenge
CLIN3_01980,Transfusión y hemostasia,Situaciones,Trombocitopenia severa.,Trombocitopenia severa.,trombocitopenia severa,challenge
CLIN3_01981,Trauma y quemados,Diagnósticos,Paciente con trauma craneoencefálico severo.,Paciente con trauma craneoencefálico severo.,trauma craneoencefálico severo,standard
CLIN3_01982,Trauma y quemados,Diagnósticos,Paciente con hemotórax masivo.,Paciente con hemotórax masivo.,hemotórax masivo,standard
CLIN3_01983,Trauma y quemados,Diagnósticos,Paciente con neumotórax a tensión.,Paciente con neumotórax a tensión.,neumotórax a tensión,standard
CLIN3_01984,Trauma y quemados,Diagnósticos,Paciente con tórax inestable.,Paciente con tórax inestable.,tórax inestable,standard
CLIN3_01985,Trauma y quemados,Diagnósticos,Paciente con contusión pulmonar bilateral.,Paciente con contusión pulmonar bilateral.,contusión pulmonar bilateral,standard
CLIN3_01986,Trauma y quemados,Diagnósticos,Paciente con fractura pélvica inestable.,Paciente con fractura pélvica inestable.,fractura pélvica inestable,standard
CLIN3_01987,Trauma y quemados,Diagnósticos,Paciente con hemorragia retroperitoneal.,Paciente con hemorragramosia retroperitoneal.,hemorragia retroperitoneal,standard
CLIN3_01988,Trauma y quemados,Diagnósticos,Paciente con lesión esplénica de alto grado.,Paciente con lesión esplénica de alto gramosrado.,lesión esplénica de alto grado,standard
CLIN3_01989,Trauma y quemados,Diagnósticos,Paciente con lesión hepática de alto grado.,Paciente con lesión hepática de alto gramosrado.,lesión hepática de alto grado,standard
CLIN3_01990,Trauma y quemados,Diagnósticos,Paciente con abdomen abierto.,Paciente con abdomen abierto.,abdomen abierto,standard
CLIN3_01991,Trauma y quemados,Diagnósticos,Paciente con síndrome compartimental de extremidad.,Paciente con síndrome compartimental de extremidad.,síndrome compartimental de extremidad,standard
CLIN3_01992,Trauma y quemados,Diagnósticos,Paciente con rabdomiólisis traumática.,Paciente con rabdomiólisis traumática.,rabdomiólisis traumática,standard
CLIN3_01993,Trauma y quemados,Diagnósticos,Paciente con lesión medular cervical.,Paciente con lesión medular cervical.,lesión medular cervical,standard
CLIN3_01994,Trauma y quemados,Diagnósticos,Paciente con choque hemorrágico clase cuatro.,Paciente con choque hemorrágramosico clase cuatro.,choque hemorrágico clase cuatro,standard
CLIN3_01995,Trauma y quemados,Diagnósticos,Paciente con quemadura de espesor total.,Paciente con quemadura de espesor total.,quemadura de espesor total,standard
CLIN3_01996,Trauma y quemados,Diagnósticos,Paciente con lesión inhalatoria.,Paciente con lesión inhalatoria.,lesión inhalatoria,standard
CLIN3_01997,Trauma y quemados,Diagnósticos,Paciente con escarotomía torácica.,Paciente con escarotomía torácica.,escarotomía torácica,standard
CLIN3_01998,Trauma y quemados,Diagnósticos,Paciente con fasciotomía de extremidad.,Paciente con fasciotomía de extremidad.,fasciotomía de extremidad,standard
CLIN3_01999,Trauma y quemados,Diagnósticos,Paciente con fractura expuesta contaminada.,Paciente con fractura expuesta contaminada.,fractura expuesta contaminada,standard
CLIN3_02000,Trauma y quemados,Diagnósticos,Paciente con torniquete prehospitalario.,Paciente con torniquete prehospitalario.,torniquete prehospitalario,standard
CLIN3_02001,Trauma y quemados,Reanimación,"Quemadura de 15% de superficie corporal, diuresis 0.3 mL/kg/h y lactato 2 mmol/L.","Quemadura de quince por ciento de superficie corporal, diuresis cero punto tres mililitros por kilo por hora y lactato dos milimoles por litro.",superficie corporal|diuresis|lactato,hard
CLIN3_02002,Trauma y quemados,Reanimación,"Quemadura de 15% de superficie corporal, diuresis 0.3 mL/kg/h y lactato 4 mmol/L.","Quemadura de quince por ciento de superficie corporal, diuresis cero punto tres mililitros por kilo por hora y lactato cuatro milimoles por litro.",superficie corporal|diuresis|lactato,hard
CLIN3_02003,Trauma y quemados,Reanimación,"Quemadura de 15% de superficie corporal, diuresis 0.3 mL/kg/h y lactato 6 mmol/L.","Quemadura de quince por ciento de superficie corporal, diuresis cero punto tres mililitros por kilo por hora y lactato seis milimoles por litro.",superficie corporal|diuresis|lactato,hard
CLIN3_02004,Trauma y quemados,Reanimación,"Quemadura de 15% de superficie corporal, diuresis 0.3 mL/kg/h y lactato 8 mmol/L.","Quemadura de quince por ciento de superficie corporal, diuresis cero punto tres mililitros por kilo por hora y lactato ocho milimoles por litro.",superficie corporal|diuresis|lactato,hard
CLIN3_02005,Trauma y quemados,Reanimación,"Quemadura de 15% de superficie corporal, diuresis 0.5 mL/kg/h y lactato 2 mmol/L.","Quemadura de quince por ciento de superficie corporal, diuresis cero punto cinco mililitros por kilo por hora y lactato dos milimoles por litro.",superficie corporal|diuresis|lactato,hard
